Time,rotX,rotY,rotZ,DT,Hour
1582687244534.0,0.6667899489402771,-0.09193480014801025,-0.06496298313140869,2020-02-25 21:20:44.534000-06:00,2020-02-25 21:00
1582687244584.0,0.7127737998962402,-0.1104285717010498,-0.09049797058105469,2020-02-25 21:20:44.584000-06:00,2020-02-25 21:00
1582687244634.0,0.7812304496765137,-0.13928627967834473,-0.13010048866271973,2020-02-25 21:20:44.634000-06:00,2020-02-25 21:00
1582687244684.0,0.7085485458374023,-0.15554893016815186,-0.1857144832611084,2020-02-25 21:20:44.684000-06:00,2020-02-25 21:00
1582687244734.0,0.35318946838378906,-0.11144685745239258,-0.1636676788330078,2020-02-25 21:20:44.734000-06:00,2020-02-25 21:00
1582687244784.0,-0.18070220947265625,0.002529144287109375,-0.01674175262451172,2020-02-25 21:20:44.784000-06:00,2020-02-25 21:00
1582687244834.0,-0.5094013214111328,0.1279277801513672,0.10092043876647949,2020-02-25 21:20:44.834000-06:00,2020-02-25 21:00
1582687244884.0,-0.505091667175293,0.1659458875656128,0.08394479751586914,2020-02-25 21:20:44.884000-06:00,2020-02-25 21:00
1582687244934.0,-0.3178415298461914,0.12385296821594238,0.027623414993286133,2020-02-25 21:20:44.934000-06:00,2020-02-25 21:00
1582687244984.0,-0.15932178497314453,0.06843018531799316,0.01724851131439209,2020-02-25 21:20:44.984000-06:00,2020-02-25 21:00
1582687245034.0,-0.13228309154510498,0.027868270874023438,0.03404271602630615,2020-02-25 21:20:45.034000-06:00,2020-02-25 21:00
1582687245084.0,-0.10921454429626465,0.0007680654525756836,0.030133485794067383,2020-02-25 21:20:45.084000-06:00,2020-02-25 21:00
1582687245134.0,-0.05127763748168945,0.0012973546981811523,0.011860191822052002,2020-02-25 21:20:45.134000-06:00,2020-02-25 21:00
1582687245184.0,-0.034960150718688965,0.01448744535446167,0.004778280854225159,2020-02-25 21:20:45.184000-06:00,2020-02-25 21:00
1582687245234.0,-0.046378135681152344,0.018134772777557373,0.0091361403465271,2020-02-25 21:20:45.234000-06:00,2020-02-25 21:00
1582687245284.0,-0.05219873785972595,0.018263593316078186,0.01042357087135315,2020-02-25 21:20:45.284000-06:00,2020-02-25 21:00
1582687245334.0,-0.05439780652523041,0.02028612792491913,0.008328147232532501,2020-02-25 21:20:45.334000-06:00,2020-02-25 21:00
1582687245384.0,-0.04523265361785889,0.01361072063446045,0.008774660527706146,2020-02-25 21:20:45.384000-06:00,2020-02-25 21:00
1582687245434.0,-0.03452935814857483,0.0010905265808105469,0.008821271359920502,2020-02-25 21:20:45.434000-06:00,2020-02-25 21:00
1582687245484.0,-0.028705239295959473,-0.001623988151550293,0.008757777512073517,2020-02-25 21:20:45.484000-06:00,2020-02-25 21:00
1582687245534.0,-0.01689857244491577,0.0001646038144826889,0.003242671489715576,2020-02-25 21:20:45.534000-06:00,2020-02-25 21:00
1582687245584.0,-0.005852758884429932,-0.001916348934173584,-0.00016963481903076172,2020-02-25 21:20:45.584000-06:00,2020-02-25 21:00
1582687245634.0,-0.004851534962654114,-0.0008856058120727539,0.00409206748008728,2020-02-25 21:20:45.634000-06:00,2020-02-25 21:00
1582687245684.0,-0.012798607349395752,0.0021835286170244217,0.006397850811481476,2020-02-25 21:20:45.684000-06:00,2020-02-25 21:00
1582687245734.0,-0.004346251487731934,-0.0027617216110229492,0.0018236935138702393,2020-02-25 21:20:45.734000-06:00,2020-02-25 21:00
1582687245784.0,0.007341593503952026,-0.011245310306549072,-0.0002148151397705078,2020-02-25 21:20:45.784000-06:00,2020-02-25 21:00
1582687245834.0,0.007989346981048584,-0.015528421849012375,-0.0001630932092666626,2020-02-25 21:20:45.834000-06:00,2020-02-25 21:00
1582687245884.0,0.011366583406925201,-0.014771267771720886,-0.00611269474029541,2020-02-25 21:20:45.884000-06:00,2020-02-25 21:00
1582687245934.0,0.008655846118927002,-0.009589582681655884,-0.010732799768447876,2020-02-25 21:20:45.934000-06:00,2020-02-25 21:00
1582687245984.0,0.004046604037284851,-0.0044176578521728516,-0.010411709547042847,2020-02-25 21:20:45.984000-06:00,2020-02-25 21:00
1582687246034.0,0.005561947822570801,-0.0045357346534729,-0.010889306664466858,2020-02-25 21:20:46.034000-06:00,2020-02-25 21:00
